x,y,L,t, 20, 1
0.0, 0.0, 0.0, 32, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
 
 
0.0, 0.0, 0.0, 55, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
 
 
-47.1543347976737, -42.21380257647057, -64.13561402303563, 2175, -26.77335072559302, -20.73451151369264, -0.1353042419612044, -0.1928970887894211, -0.2356194490192394, 0.9591097571841784
 
 
-47.31071752765033, -42.42048938475782, -64.39479541695679, 2193, -26.75589743307307, -20.94395102393196, -0.1563827299766291, -0.206686808287246, -0.2591813939211534, 0.9230738414518241
 
 
-47.48504321799861, -42.64309744690613, -64.67753875577988, 2212, -26.8082573106329, -21.10103065661145, -0.1743256903482847, -0.2226080621483101, -0.2827433388230958, 0.906441880344584
 
 
-47.68698024635396, -42.90393039172142, -65.00740598440681, 2232, -26.94788365079245, -21.2057504117311, -0.2019370283553546, -0.2608329448152896, -0.3298672286269237, 0.9119858673803314
 
 
-47.79903946524003, -43.05549987185038, -65.19590154362219, 2249, -27.087509990952, -21.2057504117311, -0.112059218886065, -0.1515694801289657, -0.188495559215383, 0.934161815523318
 
 
-47.90513369282612, -43.21130292290149, -65.38439710283757, 2268, -27.27949620867137, -21.15339053417127, -0.1060942275860875, -0.1558030510510992, -0.188495559215383, 0.9729697247735448
 
 
-47.92923404835181, -43.25179778496794, -65.43152099264143, 2287, -27.48893571891069, -20.97885760897185, -0.02410035552570002, -0.04049486206645064, -0.0471238898038564, 1.033953582166758
 
 
-48.00110974437648, -43.40024636681185, -65.59645460695489, 2315, -27.82054827678961, -20.76941809873252, -0.07187569602466077, -0.1484485818439166, -0.1649336143134548, 1.119885381220832
 
 
-48.01682633966529, -43.44467214336976, -65.64357849675872, 2343, -28.18706741970842, -20.4378055408536, -0.01571659528879851, -0.04442577655790362, -0.04712388980384219, 1.230765121935766
 
 
-48.04127553362413, -43.53569346436513, -65.73782627636643, 2364, -28.46632010002752, -20.22836603061428, -0.02444919395884572, -0.09102132099538036, -0.09424777960769859, 1.30838094043622
 
 
-48.08103365549472, -43.71994836277831, -65.92632183558182, 2387, -28.69321290278678, -20.14109956801457, -0.03975812187059016, -0.1842548984131728, -0.1884955592153972, 1.35827682375794
 
 
-48.09989000860817, -43.81229056281837, -66.02056961518951, 2403, -28.76302607286655, -20.14109956801457, -0.01885635311344686, -0.09234220004006646, -0.09424777960768438, 1.369364797829433
 
 
-48.12441951885259, -43.92751831258466, -66.13837933969913, 2423, -28.7804793653865, -20.21091273809434, -0.02452951024442488, -0.1152277497662903, -0.1178097245096268, 1.361048817275814
 
 
-48.1408572832801, -43.99626630985496, -66.2090651744049, 2441, -28.72811948782667, -20.31563249321399, -0.01643776442750366, -0.06874799727030156, -0.07068583470577039, 1.336100875614954
 
 
-48.15358573948555, -44.04163862953195, -66.25618906420875, 2455, -28.623399732707, -20.45525883337354, -0.01272845620546078, -0.0453723196769829, -0.04712388980384219, 1.297292966364727
 
 
-48.17697582013428, -44.10834238771166, -66.32687489891452, 2478, -28.44886680750757, -20.68215163613281, -0.0233900806487297, -0.0667037581797114, -0.07068583470577039, 1.233537115453639
 
 
-48.17697582013428, -44.10834238771166, -66.32687489891452, 2495, -28.2568805897882, -20.87413785385218, 0.0, 0.0, 0.0, 1.172553258060426
 
 
-48.20953119503481, -44.17108499518966, -66.39756073362029, 2515, -28.02998778702893, -21.15339053417127, -0.03255537490052856, -0.06274260747799321, -0.07068583470577039, 1.092165446042099
 
 
-48.20953119503481, -44.17108499518966, -66.39756073362029, 2534, -27.78564169174973, -21.39773662945048, 0.0, 0.0, 0.0, 1.014549627541646
 
 
-48.23680551025606, -44.20951379584042, -66.44468462342413, 2553, -27.61110876655029, -21.6071761396898, -0.02727431522124569, -0.03842880065077217, -0.04712388980384219, 0.9535657701484308
 
 
-48.28007773061793, -44.26540656972942, -66.51537045812991, 2571, -27.50638901143063, -21.76425577236929, -0.04327222036187106, -0.05589277388900263, -0.0706858347057846, 0.9119858673803309
 
 
-48.3244262777411, -44.32044922224647, -66.58605629283567, 2591, -27.47148242639075, -21.85152223496901, -0.04434854712317466, -0.055042652517053, -0.07068583470575618, 0.8925819127552181
 
 
-48.35378808533598, -44.35730767100667, -66.63318018263952, 2608, -27.50638901143063, -21.85152223496901, -0.02936180759486872, -0.03685844876019488, -0.0471238898038564, 0.8981258997909645
 
 
-48.38127502909069, -44.39558467341373, -66.68030407244337, 2637, -27.68092193663007, -21.71189589480946, -0.02748694375471437, -0.03827700240705678, -0.04712388980384219, 0.9480217831126851
 
 
-48.40637804363893, -44.43546574224137, -66.72742796224721, 2658, -27.89036144686939, -21.53736296961003, -0.02510301454823772, -0.03988106882764839, -0.04712388980384219, 1.009005640505898
 
 
-48.40637804363894, -44.43546574224139, -66.72742796224722, 2680, -28.11725424962865, -21.31047016685077, -6.684470661584058e-15, -1.254058386643146e-14, -1.4210854715202e-14, 1.081077471970606
 
 
-48.39736127769067, -44.41369734360033, -66.70386601734529, 2704, -28.41396022246769, -20.99631090149179, 0.009016765948267008, 0.02176839864105013, 0.0235619449019282, 1.178097245096173
 
 
-48.40347357618038, -44.43645267384919, -66.72742796224722, 2737, -28.83283924294632, -20.59488517353309, -0.006112298489712352, -0.02275533024884852, -0.0235619449019282, 1.30838094043622
 
 
-48.39907989541076, -44.41330400613685, -66.70386601734529, 2759, -29.05973204570559, -20.35053907825388, 0.004393680769615332, 0.02314866771233742, 0.0235619449019282, 1.383224765418801
 
 
-48.39552307002869, -44.39001207103555, -66.68030407244337, 2783, -29.16445180082525, -20.22836603061428, 0.003556825382069912, 0.02329193510129554, 0.0235619449019282, 1.419260681151154
 
 
-48.38840941926455, -44.34342820083297, -66.63318018263952, 2805, -29.1469985083053, -20.21091273809434, 0.007113650764137699, 0.04658387020257704, 0.04712388980384219, 1.419260681151153
 
 
-48.38440133616664, -44.32020966260505, -66.6096182377376, 2821, -29.07718533822553, -20.26327261565416, 0.004008083097911965, 0.02321853822792754, 0.0235619449019282, 1.399856726526041
 
 
-48.38440133616664, -44.32020966260505, -66.6096182377376, 2842, -28.93755899806599, -20.40289895581371, 0.0, 0.0, 0.0, 1.355504830240067
 
 
-48.3781629770002, -44.29748856838684, -66.58605629283567, 2860, -28.76302607286655, -20.5599785884932, 0.00623835916643245, 0.02272109421819487, 0.0235619449019282, 1.302836953400473
 
 
-48.3781629770002, -44.29748856838684, -66.58605629283567, 2881, -28.55358656262723, -20.76941809873252, 0.0, 0.0, 0.0, 1.236309108971513
 
 
-48.3781629770002, -44.29748856838684, -66.58605629283567, 2899, -28.32669375986796, -20.99631090149179, 0.0, 0.0, 0.0, 1.164237277506805
 
 
-48.36713764049864, -44.27666533130449, -66.56249434793375, 2919, -28.06489437206882, -21.24065699677099, 0.01102533650157047, 0.0208232370823551, 0.02356194490191399, 1.083849465488479
 
 
-48.36713764049864, -44.27666533130449, -66.56249434793375, 2938, -27.82054827678961, -21.4850030920502, 0.0, 0.0, 0.0, 1.006233646988025
 
 
-48.39494194096057, -44.31471243193079, -66.6096182377376, 2957, -27.62856205907024, -21.71189589480946, -0.02780430046192974, -0.03804710062629471, -0.04712388980384219, 0.9397058025590649
 
 
