x,y,L,t, 1, 1
-8.574398511073637, 8.171965931558022, 11.89878217547134, 1035, -3.089232776029963, 11.90314549860133, -0.4438521430183458, 0.4222404320875086, 0.6126105674500106, 2.381142431853205
not linear mode
not linear mode
-9.073363697797395, 8.638793218289166, 12.58207857762712, 1055, -2.8623399732707, 12.18239817892042, -0.498965186723759, 0.4668272867311438, 0.6832964021557828, 2.389458412406825
not linear mode
not linear mode
-9.53912050391015, 9.072136111425555, 13.21825108997906, 1072, -2.635447170511438, 12.42674427419963, -0.4657568061127547, 0.4333428931363901, 0.6361725123519335, 2.392230405924699
not linear mode
not linear mode
-10.03808569063391, 9.538963398156696, 13.90154749213484, 1093, -2.373647782712288, 12.67109036947883, -0.4989651867237565, 0.4668272867311413, 0.6832964021557792, 2.389458412406825
not linear mode
not linear mode
-10.48310657462672, 9.959971854320788, 14.51415805958485, 1110, -2.129301687433082, 12.88052987971815, -0.4450208839928157, 0.4210084561640924, 0.6126105674500071, 2.383914425371078
not linear mode
not linear mode
-10.92343206756699, 10.38588870960869, 15.12676862703486, 1128, -1.867502299633933, 13.07251609743753, -0.4403254929402641, 0.4259168552879068, 0.6126105674500124, 2.372826451299585
not linear mode
not linear mode
-11.34340167534939, 10.79893084821551, 15.71581724958294, 1145, -1.623156204354726, 13.26450231515691, -0.4199696077824027, 0.4130421386068162, 0.589048622548086, 2.364510470745965
not linear mode
not linear mode
-11.77296549950048, 11.23569924030921, 16.32842781703295, 1163, -1.343903524035634, 13.43903524035634, -0.42956382415109, 0.4367683920936994, 0.6126105674500106, 2.347878509638725
not linear mode
not linear mode
-12.19766014057889, 11.67720367878146, 16.94103838448296, 1181, -1.082104136236484, 13.63102145807572, -0.4246946410784139, 0.4415044384722526, 0.6126105674500089, 2.336790535567232
not linear mode
not linear mode
-12.64972363544805, 12.15771190003759, 17.60077284173682, 1201, -0.8028514559173916, 13.84046096831503, -0.4520634948691525, 0.4805082212561306, 0.6597344572538582, 2.325702561495738
not linear mode
not linear mode
-13.16331521249858, 12.70971996654159, 18.35475507859837, 1224, -0.5061454830783556, 14.10226035611418, -0.5135915770505337, 0.5520080665040017, 0.7539822368615461, 2.320158574459992
not linear mode
not linear mode
-13.56336165236089, 13.14208685435713, 18.94380370114646, 1242, -0.2792526803190927, 14.3116998663535, -0.4000464398623053, 0.4323668878155385, 0.5890486225480878, 2.317386580942118
not linear mode
not linear mode
-13.99670454549728, 13.60784366046989, 19.57997621349839, 1261, -0.05235987755982988, 14.55604596163271, -0.4333428931363905, 0.4657568061127543, 0.6361725123519335, 2.320158574459992
not linear mode
not linear mode
-14.36913510287321, 14.00151598092507, 20.12190094624263, 1279, 0.1221730476396031, 14.78293876439197, -0.3724305573759288, 0.3936723204551842, 0.5419247327442385, 2.328474555013611
not linear mode
not linear mode
-14.82781479318326, 14.47571266562997, 20.78163540349649, 1299, 0.3316125578789226, 15.06219144471106, -0.4586796903100522, 0.474196684704899, 0.6597344572538582, 2.339562529085105
not linear mode
not linear mode
-15.20781356070153, 14.86208470478978, 21.32356013624073, 1316, 0.5061454830783556, 15.28908424747033, -0.3799987675182732, 0.3863720391598123, 0.541924732744242, 2.347878509638725
not linear mode
not linear mode
-15.5576905920815, 15.21196173616975, 21.81836097918112, 1333, 0.6632251157578452, 15.49852375770965, -0.3498770313799692, 0.3498770313799689, 0.4948008429403892, 2.356194490192345
not linear mode
not linear mode
-16.13040419447398, 15.7721136404024, 22.61946710584651, 1359, 0.9250245035569947, 15.83013631558857, -0.5727136023924777, 0.5601519042326498, 0.8011061266653954, 2.367282464263838
not linear mode
not linear mode
-16.50298730388497, 16.13250482564601, 23.13782989368883, 1375, 1.099557428756428, 16.03957582582789, -0.3725831094109922, 0.3603911852436127, 0.5183627878423174, 2.372826451299585
not linear mode
not linear mode
-16.87557041329597, 16.49289601088963, 23.65619268153115, 1393, 1.291543646475804, 16.23156204354727, -0.372583109410992, 0.3603911852436128, 0.5183627878423174, 2.372826451299585
not linear mode
not linear mode
-17.26613203194449, 16.8685874241513, 24.19811741427539, 1412, 1.48352986419518, 16.44100155378658, -0.3905616186485312, 0.3756914132616735, 0.5419247327442385, 2.375598444817459
not linear mode
not linear mode
-17.67149495253424, 17.26286662117576, 24.76360409192155, 1431, 1.710422666954443, 16.63298777150596, -0.4053629205897407, 0.3942791970244577, 0.5654866776461631, 2.370054457781711
not linear mode
not linear mode
-18.05681215449228, 17.64393494816599, 25.30552882466579, 1449, 1.937315469713706, 16.80752069670539, -0.3853172019580446, 0.3810683269902365, 0.5419247327442385, 2.361738477228091
not linear mode
not linear mode
-18.39002837485416, 17.97715116852787, 25.77676772270426, 1466, 2.129301687433082, 16.96460032938488, -0.333216220361877, 0.3332162203618767, 0.4712388980384681, 2.356194490192345
not linear mode
not linear mode
-18.70394040019534, 18.2963280704425, 26.2244446758408, 1483, 2.321287905152458, 17.10422666954443, -0.3139120253411815, 0.3191769019146271, 0.447676953136547, 2.347878509638725
not linear mode
not linear mode
-19.11347583797217, 18.71971796750044, 26.81349329838889, 1503, 2.565634000431665, 17.29621288726381, -0.4095354377768325, 0.4233898970579454, 0.5890486225480878, 2.339562529085105
not linear mode
not linear mode
-19.42382961414485, 19.04235582638401, 27.26117025152543, 1520, 2.740166925631097, 17.45329251994329, -0.3103537761726834, 0.3226378588835657, 0.4476769531365399, 2.336790535567231
not linear mode
not linear mode
-19.78110997975736, 19.41792302432261, 27.77953303936775, 1538, 2.949606435870417, 17.62782544514273, -0.3572803656125077, 0.3755671979386008, 0.5183627878423174, 2.331246548531485
not linear mode
not linear mode
-20.04095024565737, 19.69106280464159, 28.15652415779852, 1554, 3.089232776029963, 17.76745178530228, -0.2598402659000059, 0.2731397803189826, 0.3769911184307766, 2.331246548531485
not linear mode
not linear mode
-20.41555758263457, 20.08266433559207, 28.69844889054276, 1574, 3.28121899374934, 17.97689129554159, -0.3746073369772041, 0.3916015309504825, 0.5419247327442385, 2.334018542049358
not linear mode
not linear mode
-20.72591135880726, 20.40530219447564, 29.14612584367931, 1591, 3.438298626428829, 18.15142422074103, -0.3103537761726884, 0.3226378588835707, 0.447676953136547, 2.336790535567232
not linear mode
not linear mode
-21.15304715558375, 20.84444535844786, 29.75873641112932, 1614, 3.647738136668149, 18.39577031602023, -0.427135796776495, 0.4391431639722184, 0.6126105674500089, 2.342334522602978
not linear mode
not linear mode
-21.46784273005395, 21.16275087310885, 30.20641336426586, 1632, 3.787364476827695, 18.58775653373961, -0.3147955744701942, 0.3183055146609926, 0.4476769531365434, 2.350650503156598
not linear mode
not linear mode
-21.83438057245201, 21.52928871550692, 30.72477615210818, 1652, 3.961897402027128, 18.79719604397893, -0.3665378423980664, 0.3665378423980661, 0.5183627878423174, 2.356194490192345
not linear mode
not linear mode
-22.15355747436664, 21.8432007408481, 31.17245310524473, 1670, 4.101523742186674, 18.98918226169831, -0.3191769019146297, 0.3139120253411839, 0.4476769531365505, 2.364510470745965
not linear mode
not linear mode
-22.43991427556288, 22.12327669296443, 31.57300616857742, 1687, 4.241150082346221, 19.14626189437779, -0.2863568011962363, 0.2800759521163224, 0.4005530633326941, 2.367282464263838
not linear mode
not linear mode
-22.79460683107891, 22.46827099036083, 32.06780701151782, 1707, 4.415683007545653, 19.33824811209717, -0.3546925555160234, 0.3449942973964002, 0.4948008429403927, 2.370054457781712
not linear mode
not linear mode
-23.04727459684029, 22.71539683046347, 32.42123618504667, 1723, 4.5553093477052, 19.46042115973678, -0.252667765761388, 0.2471258401026403, 0.3534291735288519, 2.367282464263838
not linear mode
not linear mode
