x,y,L,t, 1, 1
-0.1061124792840793, -16.61482118373547, 16.7761047701695, 1205, 11.29228026040331, 1.134464013796314, -0.01401642270770519, -0.3295693074551858, 0.3298672286269309, -1.613300227402288
 
 
-0.1162346965538832, -16.96810537729474, 17.12953394369835, 1223, 11.37954672300303, 1.308996938995747, -0.01012221726980394, -0.3532841935592756, 0.3534291735288484, -1.599440259812921
 
 
-0.1213290316095586, -17.39218978865667, 17.55364895193297, 1242, 11.48426647812269, 1.518436449235067, -0.005094335055675396, -0.4240844113619295, 0.4241150082346223, -1.582808298705681
 
 
-0.1198050539984236, -17.72205349689728, 17.8835161805599, 1260, 11.55407964820246, 1.6929693744345, 0.00152397761113499, -0.329863708240616, 0.3298672286269273, -1.566176337598441
 
 
-0.1153639146577259, -18.00476195437633, 18.16625951938298, 1274, 11.62389281828224, 1.832595714594046, 0.00444113934069776, -0.2827084574790439, 0.2827433388230816, -1.555088363526948
 
 
-0.1035221150260563, -18.40513993619687, 18.56681258271568, 1294, 11.7286125734019, 2.024581932313422, 0.01184179963166956, -0.4003779818205471, 0.4005530633327012, -1.541228395937581
 
 
-0.09013603799123388, -18.75831552091771, 18.92024175624453, 1312, 11.83333232852155, 2.181661564992912, 0.01338607703482246, -0.3531755847208335, 0.3534291735288484, -1.532912415383961
 
 
-0.07577101320758567, -19.11145264267674, 19.27367092977338, 1330, 11.95550537616116, 2.321287905152458, 0.01436502478364821, -0.3531371217590308, 0.3534291735288519, -1.530140421866087
 
 
-0.06419112187465305, -19.44111655431817, 19.60353815840031, 1348, 12.0951317163207, 2.426007660272118, 0.01157989133293262, -0.3296639116414276, 0.3298672286269273, -1.535684408901834
 
 
-0.05428695878628699, -19.74726167414106, 19.90984344212531, 1364, 12.21730476396031, 2.530727415391778, 0.009904163088366065, -0.3061451198228964, 0.3063052837250062, -1.538456402419707
 
 
-0.04827856370207567, -20.02994116550423, 20.1925867809484, 1381, 12.35693110411985, 2.600540585471551, 0.006008395084211323, -0.2826794913631619, 0.2827433388230816, -1.549544376491201
 
 
-0.04444690090794535, -20.40691281130258, 20.56957789937917, 1400, 12.53146402931929, 2.705260340591211, 0.003831662794130304, -0.3769716457983507, 0.376991118430773, -1.560632350562694
 
 
-0.04540483091886886, -20.6660924349712, 20.82875929330033, 1416, 12.67109036947883, 2.757620218151041, -0.0009579300109235033, -0.2591796236686247, 0.2591813939211605, -1.574492318152061
 
 
