x,y,L,t, 1, 1
12.38345796676758, 12.97735554918789, 17.97776396016759, 863, 4.258603374866164, 9.05825881785057, 0.4260298914151951, 0.4067884110278421, 0.5890486225480878, 0.7622982174151705
not linear mode
not linear mode
12.79675147385618, 13.36331365519642, 18.54325063781375, 879, 4.50294947014537, 9.232791743050003, 0.413293507088605, 0.3859581060085315, 0.5654866776461596, 0.7512102433436771
not linear mode
not linear mode
13.24679727290332, 13.77894628879423, 19.15586120526377, 898, 4.747295565424577, 9.442231253289323, 0.450045799047138, 0.4156326335978128, 0.612610567450016, 0.7456662563079304
not linear mode
not linear mode
13.71534717235775, 14.20926763057665, 19.7920337176157, 918, 4.991641660703783, 9.669124056048586, 0.4685498994544234, 0.4303213417824129, 0.63617251235193, 0.742894262790057
not linear mode
not linear mode
14.11346460997636, 14.57694265260548, 20.33395845035994, 936, 5.183627878423159, 9.878563566287905, 0.3981174376186199, 0.3676750220288324, 0.541924732744242, 0.7456662563079304
not linear mode
not linear mode
14.54286257583971, 14.98017418242205, 20.92300707290802, 954, 5.375614096142535, 10.12290966156711, 0.4293979658633475, 0.403231529816569, 0.5890486225480807, 0.7539822368615502
not linear mode
not linear mode
14.95076719141671, 15.37182326921568, 21.48849375055419, 971, 5.550147021341968, 10.36725575684632, 0.4079046155769973, 0.3916490867936267, 0.5654866776461667, 0.7650702109330437
not linear mode
not linear mode
15.33854106055336, 15.75039141681225, 22.03041848329842, 989, 5.7246799465414, 10.59414855960558, 0.3877738691366462, 0.3785681475965795, 0.5419247327442349, 0.773386191486664
not linear mode
not linear mode
15.7387698235218, 16.14988124132353, 22.59590516094459, 1008, 5.899212871740834, 10.83849465488479, 0.4002287629684426, 0.3994898245112756, 0.5654866776461667, 0.7844741655581574
not linear mode
not linear mode
16.13454454199298, 16.55378414402956, 23.16139183859075, 1027, 6.073745796940266, 11.08284075016399, 0.3957747184711762, 0.4039029027060251, 0.5654866776461596, 0.7955621396296506
not linear mode
not linear mode
16.51059667291765, 16.94399845794812, 23.70331657133499, 1045, 6.2482787221397, 11.30973355292326, 0.376052130924674, 0.3902143139185617, 0.5419247327442456, 0.8038781201832705
not linear mode
not linear mode
16.88556568889721, 17.3352536854087, 24.24524130407923, 1063, 6.440264939859076, 11.51917306316258, 0.3749690159795574, 0.3912552274605834, 0.5419247327442349, 0.8066501137011439
not linear mode
not linear mode
17.16351726392849, 17.62367296091372, 24.64579436741193, 1078, 6.597344572538566, 11.65879940332212, 0.2779515750312793, 0.2884192755050225, 0.4005530633327012, 0.8038781201832709
not linear mode
not linear mode
