x,y,L,t, 1, 1
-20.9278699249466, 0.1445616152932827, 21.27643624643688, 2290, 17.80235837034216, -2.042035224833366, -0.3062894622111631, 0.003113226020230983, 0.3063052837250062, -3.151756629821996
not linear mode
not linear mode
-21.30477591343082, 0.152572808738898, 21.65342736486765, 2311, 17.97689129554159, -1.937315469713706, -0.376905988484217, 0.008011193445615303, 0.3769911184307766, -3.162844603893489
not linear mode
not linear mode
-21.56388251769437, 0.1587987690603557, 21.91260875878881, 2327, 18.08161105066125, -1.850049007113989, -0.2591066042635496, 0.006225960321457679, 0.2591813939211534, -3.165616597411362
not linear mode
not linear mode
-21.89365455948435, 0.1667227185603932, 22.24247598741574, 2345, 18.20378409830086, -1.727875959474386, -0.3297720417899841, 0.007923949500037479, 0.3298672286269344, -3.165616597411362
not linear mode
not linear mode
-22.19989067512777, 0.1732318132349555, 22.54878127114075, 2364, 18.30850385342052, -1.605702911834783, -0.306236115643423, 0.006509094674562363, 0.3063052837250027, -3.162844603893489
not linear mode
not linear mode
-22.57686232092612, 0.1770634760290856, 22.92577238957152, 2386, 18.41322360854018, -1.43116998663535, -0.3769716457983507, 0.003831662794130067, 0.376991118430773, -3.151756629821995
not linear mode
not linear mode
-22.85960553905003, 0.1768022218321145, 23.2085157283946, 2404, 18.48303677861995, -1.291543646475804, -0.2827432181239162, -0.0002612541969710968, 0.2827433388230816, -3.140668655750503
not linear mode
not linear mode
-23.18944897010931, 0.1728399612332558, 23.53838295702153, 2424, 18.57030324121967, -1.134464013796314, -0.3298434310592774, -0.003962260598858688, 0.3298672286269273, -3.129580681679009
not linear mode
not linear mode
-23.47211687530311, 0.1663091862275125, 23.82112629584461, 2442, 18.64011641129944, -0.9948376736367678, -0.282667905193795, -0.006530775005743397, 0.2827433388230816, -3.118492707607515
not linear mode
not linear mode
-23.75474423015053, 0.1582114124116691, 24.10386963466769, 2460, 18.72738287389916, -0.8726646259971648, -0.2826273548474268, -0.008097773815843389, 0.2827433388230851, -3.112948720571769
not linear mode
not linear mode
-24.0844761441392, 0.1487640096265186, 24.43373686329462, 2480, 18.84955592153876, -0.7504915783575616, -0.3297319139886594, -0.009447402785150469, 0.3298672286269273, -3.112948720571769
not linear mode
not linear mode
-24.29642901067922, 0.1421031224539806, 24.64579436741193, 2494, 18.91936909161853, -0.6632251157578452, -0.2119528665400321, -0.006660887172537936, 0.2120575041173076, -3.110176727053895
not linear mode
not linear mode
-24.62618584595299, 0.1335697695231559, 24.97566159603886, 2514, 19.05899543177808, -0.5585053606381854, -0.3297568352737663, -0.008533352930824778, 0.3298672286269309, -3.115720714089643
not linear mode
not linear mode
-24.8853272995317, 0.1290198253445102, 25.23484298996002, 2532, 19.18116847941768, -0.4886921905584122, -0.2591414535787069, -0.004549944178645738, 0.2591813939211569, -3.124036694643262
not linear mode
not linear mode
-25.14449762944063, 0.126625028942009, 25.49402438388118, 2550, 19.30334152705728, -0.4188790204786391, -0.2591703299089352, -0.002394796402501195, 0.2591813939211605, -3.132352675196882
not linear mode
not linear mode
-25.38011546913938, 0.1257541834775332, 25.72964383290041, 2565, 19.40806128217694, -0.3490658503988659, -0.2356178396987452, -0.0008708454644757296, 0.2356194490192323, -3.137896662232629
not linear mode
not linear mode
-25.6628510832505, 0.1278441983170247, 26.01238717172349, 2585, 19.54768762233649, -0.2792526803190927, -0.2827356141111208, 0.002090014839491452, 0.282743338823078, -3.148984636304122
not linear mode
not linear mode
-25.96914054546166, 0.1309574243372554, 26.31869245544849, 2606, 19.66986066997609, -0.1745329251994329, -0.3062894622111631, 0.003113226020230711, 0.3063052837250062, -3.151756629821995
not linear mode
not linear mode
-26.22830025406697, 0.1343100935014171, 26.57787384936965, 2624, 19.77458042509575, -0.08726646259971648, -0.2591597086053108, 0.003352669164161719, 0.2591813939211569, -3.154528623339869
not linear mode
not linear mode
