x,y,L,t, 1, 1
-0.1072403486966943, 0.5290920128414832, 0.4712388980384684, 454, -5.235987755982989, 5.585053606381854, -0.03470714493523129, 0.2330492197939576, 0.2356194490192342, 1.718635981081475
 
 
-0.1612473098243459, 0.806629476616342, 0.7539822368615514, 473, -5.270894341022875, 5.829399701661061, -0.05400696112765154, 0.2775374637748587, 0.2827433388230829, 1.762987877367449
 
 
-0.2354745356892527, 1.152176144436605, 1.107411410390403, 492, -5.201081170943102, 6.021385919380437, -0.07422722586490684, 0.345546667820263, 0.3534291735288515, 1.782391831992562
 
 
-0.2892052008014618, 1.405726949171106, 1.366592804311559, 509, -5.096361415823442, 6.108652381980153, -0.0537306651122091, 0.2535508047345011, 0.259181393921156, 1.779619838474689
 
 
-0.3504172548949839, 1.729864995311424, 1.696460032938488, 529, -4.904375198104066, 6.161012259539983, -0.06121205409352206, 0.3241380461403176, 0.3298672286269295, 1.757443890331702
 
 
-0.3907256057127811, 1.985892790304982, 1.955641426859646, 546, -4.71238898038469, 6.161012259539983, -0.04030835081779728, 0.2560277949935583, 0.2591813939211574, 1.726951961635095
 
 
-0.4149691249400382, 2.196559913577554, 2.167698930976957, 564, -4.50294947014537, 6.108652381980153, -0.0242435192272571, 0.210667123272572, 0.2120575041173112, 1.685372058866995
 
 
-0.4315016305834559, 2.431598635947462, 2.403318379996192, 582, -4.276056667386107, 6.056292504420323, -0.01653250564341769, 0.2350387223699074, 0.2356194490192354, 1.641020162581022
 
 
-0.4372488279007031, 2.714283558381998, 2.686061718819273, 602, -4.014257279586958, 6.003932626860493, -0.005747197317247114, 0.2826849224345367, 0.2827433388230807, 1.591124279259301
 
 
-0.4293248784006656, 3.044055600171978, 3.015928947446203, 620, -3.752457891787808, 5.986479334340551, 0.00792394950003736, 0.3297720417899797, 0.32986722862693, 1.546772382973328
 
 
-0.4003482495892923, 3.467179571594751, 3.440043955680823, 641, -3.455751918948773, 6.003932626860493, 0.0289766288113733, 0.4231239714227727, 0.4241150082346197, 1.502420486687354
 
 
-0.3525340645247491, 3.935986464388708, 3.911282853719292, 661, -3.17649923862968, 6.073745796940266, 0.04781418506454324, 0.4688068927939569, 0.4712388980384694, 1.469156564472874
 
 
-0.2586468851179414, 4.707841471587122, 4.688827035482766, 693, -2.827433388230814, 6.300638599699529, 0.09388717940680769, 0.7718550071984142, 0.7775441817634738, 1.449752609847761
 
 
-0.2058227141237644, 5.152390975386642, 5.136503988619313, 713, -2.670353755551324, 6.475171524898963, 0.05282417099417702, 0.4445495037995206, 0.447676953136547, 1.452524603365634
 
 
-0.1580085290592214, 5.621197868180597, 5.60774288665778, 734, -2.548180707911721, 6.702064327658225, 0.04781418506454301, 0.4688068927939547, 0.4712388980384672, 1.469156564472874
 
 
-0.1243421899772396, 6.043974544243352, 6.031857894892403, 751, -2.460914245312004, 6.928957130417488, 0.03366633908198178, 0.4227766760627548, 0.4241150082346232, 1.491332512615861
 
 
-0.1049066312508155, 6.491229408304787, 6.479534848028949, 773, -2.408554367752175, 7.208209810736581, 0.01943555872642406, 0.4472548640614345, 0.4476769531365452, 1.527368428348214
 
 
-0.09911565723999084, 6.93886890498669, 6.927211801165496, 791, -2.338741197672401, 7.47000919853573, 0.005790974010824712, 0.4476394966819036, 0.447676953136547, 1.557860357044821
 
 
-0.1077364532158616, 7.362896288638494, 7.351326809400115, 810, -2.286381320112572, 7.731808586334879, -0.008620795975870738, 0.4240273836518037, 0.4241150082346197, 1.591124279259301
 
 
-0.1303697759495046, 7.833591340372146, 7.822565707438584, 829, -2.199114857512855, 7.993607974134028, -0.02263332273364301, 0.470695051733652, 0.471238898038469, 1.618844214438034
 
 
-0.1605435185259998, 8.280250270237596, 8.270242660575132, 847, -2.094395102393195, 8.220500776893292, -0.03017374257649528, 0.4466589298654514, 0.4476769531365479, 1.638248169063148
 
 
-0.1914746593176604, 8.703235854790048, 8.694357668809753, 864, -1.954768762233649, 8.395033702092725, -0.03093114079166051, 0.4229855845524511, 0.4241150082346206, 1.643792156098895
 
 
-0.2258425935306167, 9.173219837626107, 9.165596566848222, 883, -1.780235837034216, 8.569566627292158, -0.03436793421295631, 0.4699839828360593, 0.4712388980384699, 1.643792156098895
 
 
-0.2550440580312381, 9.69075945378189, 9.683959354690538, 902, -1.53588974175501, 8.709192967451704, -0.02920146450062145, 0.5175396161557843, 0.5183627878423156, 1.627160194991655
 
 
-0.2718905229436849, 10.11453974689355, 10.10807436292516, 920, -1.32645023151569, 8.813912722571363, -0.01684646491244681, 0.4237802931116618, 0.4241150082346206, 1.610528233884414
 
 
-0.2775508952277687, 10.58574464840681, 10.57931326096363, 939, -1.064650843716541, 8.901179185171081, -0.005660372284083802, 0.4712049015132575, 0.4712388980384716, 1.582808298705681
 
 
-0.2732402745843721, 11.00983774992996, 11.00342826919825, 956, -0.8377580409572781, 8.988445647770797, 0.004310620643396525, 0.4240931015231473, 0.4241150082346223, 1.560632350562694
 
 
-0.2595268180004809, 11.43373099276166, 11.42754327743287, 974, -0.6108652381980153, 9.075712110370514, 0.01371345658389123, 0.4238932428317011, 0.4241150082346223, 1.538456402419708
 
 
-0.2410722306239413, 11.81027014289142, 11.80453439586365, 990, -0.4188790204786391, 9.16297857297023, 0.01845458737653962, 0.3765391501297665, 0.376991118430773, 1.521824441312468
 
 
-0.2127867009484507, 12.28065937303545, 12.27577329390212, 1010, -0.2094395102393195, 9.302604913129775, 0.02828552967549063, 0.470389230144023, 0.4712388980384681, 1.510736467240974
 
 
-0.1849830788684228, 12.70386204175233, 12.69988830213674, 1028, -0.03490658503988659, 9.442231253289323, 0.02780362208002793, 0.4232026687168764, 0.4241150082346241, 1.505192480205227
 
 
-0.1568732103996792, 13.15065560668392, 13.14756525527328, 1046, 0.1221730476396031, 9.616764178488754, 0.02810986846874349, 0.4467935649315994, 0.4476769531365417, 1.507964473723101
 
 
-0.1398122160811111, 13.48008133578667, 13.47743248390021, 1062, 0.2094395102393195, 9.773843811168245, 0.01706099431856817, 0.3294257291027427, 0.3298672286269309, 1.519052447794594
 
 
-0.1240299949239967, 14.06891849597711, 14.0664811064483, 1087, 0.3490658503988659, 10.07054978400728, 0.01578222115711434, 0.5888371601904447, 0.5890486225480878, 1.544000389455454
 
 
-0.1200677495481693, 14.37519815160157, 14.37278639017331, 1102, 0.4188790204786391, 10.22762941668677, 0.003962245375827417, 0.306279655624459, 0.3063052837250044, 1.557860357044821
 
 
-0.1239865072977166, 14.79929505508892, 14.79690139840793, 1122, 0.5061454830783556, 10.45452221944603, -0.003918757749547297, 0.4240969034873447, 0.4241150082346223, 1.580036305187808
 
 
-0.13495796106592, 15.22326812901232, 15.22101640664255, 1140, 0.6108652381980153, 10.66396172968535, -0.01097145376820341, 0.4239730739234072, 0.4241150082346188, 1.596668266295048
 
 
-0.1488883481483281, 15.6000017851826, 15.59800752507333, 1158, 0.715584993317675, 10.83849465488479, -0.01393038708240806, 0.3767336561702756, 0.3769911184307784, 1.607756240366542
 
 
-0.1669094630582346, 16.02373375191069, 16.02212253330795, 1179, 0.8552113334772214, 11.01302758008422, -0.01802111490990655, 0.423731966728093, 0.4241150082346223, 1.613300227402288
 
 
-0.1828200132533233, 16.42397069540504, 16.42267559664065, 1197, 1.012290966156711, 11.15265392024376, -0.01591055019508867, 0.4002369434943477, 0.4005530633326977, 1.610528233884414
 
 
-0.1941384527577797, 16.73006679104339, 16.72898088036565, 1212, 1.134464013796314, 11.25737367536342, -0.01131843950445637, 0.3060960956383477, 0.3063052837250062, 1.607756240366541
 
 
-0.2027592487336505, 17.1540941746952, 17.15309588860027, 1232, 1.343903524035634, 11.36209343048309, -0.008620795975870791, 0.4240273836518064, 0.4241150082346223, 1.591124279259301
 
 
-0.2039784323839167, 17.48395915027344, 17.4829631172272, 1250, 1.518436449235067, 11.43190660056286, -0.001219183650266188, 0.3298649755782454, 0.3298672286269273, 1.574492318152061
 
 
-0.1991018226905906, 17.86091872642662, 17.85995423565797, 1269, 1.710422666954443, 11.51917306316258, 0.00487660969332603, 0.3769595761531787, 0.376991118430773, 1.557860357044821
 
 
-0.1879565995078427, 18.23774506225773, 18.23694535408875, 1288, 1.902408884673819, 11.60643952576229, 0.01114522318274789, 0.3768263358311057, 0.3769911184307801, 1.541228395937581
 
 
-0.1745705224730203, 18.59092064697856, 18.5903745276176, 1306, 2.059488517353309, 11.71115928088195, 0.0133860770348224, 0.3531755847208299, 0.3534291735288448, 1.532912415383961
 
 
-0.1582479408531525, 18.94397270267368, 18.94380370114646, 1323, 2.216568150032799, 11.81587903600161, 0.0163225816198678, 0.3530520556951235, 0.3534291735288555, 1.524596434830341
 
 
-0.1429040787007124, 19.29706864798534, 19.29723287467531, 1342, 2.338741197672401, 11.95550537616116, 0.01534386215244015, 0.3530959453116593, 0.3534291735288519, 1.527368428348214
 
 
-0.1285390539170643, 19.65020576974436, 19.65066204820415, 1361, 2.460914245312004, 12.0951317163207, 0.01436502478364807, 0.3531371217590272, 0.3534291735288484, 1.530140421866087
 
 
-0.1190697212227957, 20.00350806585863, 20.00409122173301, 1380, 2.548180707911721, 12.26966464152014, 0.009469332694268667, 0.3533022961142662, 0.3534291735288519, 1.544000389455454
 
 
-0.1134095349963619, 20.30976104809674, 20.31039650545801, 1398, 2.635447170511438, 12.40929098167968, 0.005660186226433713, 0.3062529822381141, 0.3063052837250062, 1.552316370009074
 
 
-0.1113195201568705, 20.59249666220787, 20.5931398442811, 1412, 2.705260340591211, 12.54891732183923, 0.002090014839491432, 0.2827356141111279, 0.2827433388230851, 1.563404344080568
 
 
-0.1148028603786905, 20.96947168752996, 20.97013096271187, 1433, 2.792526803190927, 12.74090353955861, -0.003483340221819998, 0.3769750253220853, 0.3769911184307766, 1.580036305187808
 
 
-0.1215079239154789, 21.29927076370358, 21.2999981913388, 1451, 2.879793265790644, 12.8979831722381, -0.006705063536788369, 0.329799076173626, 0.3298672286269273, 1.591124279259301
 
 
-0.1285829301717008, 21.60549432766353, 21.6063034750638, 1469, 2.984513020910303, 13.0201562198777, -0.007075006256221902, 0.3062235639599422, 0.3063052837250027, 1.593896272777175
 
 
-0.1413829595679382, 22.10012958057417, 22.1011043180042, 1499, 3.159045946109736, 13.21214243759708, -0.01280002939623742, 0.4946352529106459, 0.4948008429403927, 1.596668266295048
 
 
-0.1475874289024554, 22.45350428999969, 22.45453349153305, 1520, 3.316125578789226, 13.31686219271674, -0.006204469334517176, 0.3533747094255146, 0.3534291735288555, 1.588352285741428
 
 
-0.1497209902717166, 22.78336461868122, 22.78440072015997, 1539, 3.473205211468716, 13.40412865531645, -0.00213356136926123, 0.3298603286815322, 0.3298672286269202, 1.577264311669934
 
 
-0.1491549397532515, 23.08966937937662, 23.09070600388498, 1558, 3.612831551628262, 13.49139511791617, 0.0005660505184651314, 0.3063047606954013, 0.3063052837250062, 1.568948331116315
 
 
-0.1454974824832569, 23.37238906149151, 23.37344934270806, 1575, 3.752457891787808, 13.56120828799594, 0.003657457269994545, 0.2827196821148858, 0.2827433388230816, 1.557860357044821
 
 
-0.1394018973163283, 23.70219996544024, 23.70331657133499, 1596, 3.892084231947355, 13.6659280431156, 0.006095585166928569, 0.3298109039487358, 0.3298672286269273, 1.552316370009074
 
 
-0.1337419333877302, 23.93775142386166, 23.93893602035422, 1612, 3.996803987067014, 13.73574121319537, 0.005659963928598117, 0.2355514584214142, 0.2356194490192358, 1.546772382973328
 
 
-0.1239898631028259, 24.26747446771388, 24.26880324898116, 1631, 4.136430327226561, 13.84046096831503, 0.009752070284904356, 0.3297230438522157, 0.3298672286269309, 1.541228395937581
 
 
-0.1145205304085573, 24.62077676382814, 24.62223242251, 1654, 4.258603374866164, 13.98008730847458, 0.009469332694268571, 0.3533022961142626, 0.3534291735288484, 1.544000389455454
 
 
-0.1082945700870993, 24.8798833680917, 24.88141381643117, 1672, 4.34586983746588, 14.08480706359424, 0.006225960321457983, 0.2591066042635602, 0.259181393921164, 1.546772382973328
 
 
-0.1034833358013434, 25.18615086369399, 25.18771910015617, 1691, 4.433136300065597, 14.22443340375379, 0.004811234285755938, 0.3062674956022953, 0.3063052837250027, 1.555088363526948
 
 
-0.1015674888651431, 25.44532517662919, 25.44690049407733, 1710, 4.50294947014537, 14.34660645139339, 0.001915846936200331, 0.2591743129351961, 0.2591813939211569, 1.563404344080568
 
 
-0.102438334329619, 25.68094301632794, 25.68251994309656, 1725, 4.5553093477052, 14.46877949903299, -0.0008708454644759087, 0.2356178396987488, 0.2356194490192358, 1.574492318152061
 
 
-0.1044194984582189, 25.9872418929608, 25.98882522682157, 1746, 4.660029102824859, 14.59095254667259, -0.001981164128599884, 0.3062988766328567, 0.3063052837250027, 1.577264311669935
 
 
-0.1063788773329925, 26.19929034470447, 26.20088273093888, 1761, 4.729842272904633, 14.67821900927231, -0.001959378874773648, 0.2120484517436724, 0.2120575041173112, 1.580036305187808
 
 
-0.1100581193176469, 26.50557353068808, 26.50718801466388, 1781, 4.834562028024293, 14.80039205691192, -0.003679241984654399, 0.306283185983617, 0.3063052837250062, 1.582808298705681
 
 
-0.1128883054596888, 26.74117598144472, 26.74280746368312, 1800, 4.921828490624009, 14.88765851951163, -0.002830186142041901, 0.2356024507566287, 0.2356194490192358, 1.582808298705681
 
 
-0.1152831018621901, 27.00034631135365, 27.00198885760428, 1818, 5.026548245743669, 14.97492498211135, -0.00239479640250123, 0.2591703299089317, 0.2591813939211569, 1.580036305187808
 
 
-0.1169594715094668, 27.25952228388914, 27.26117025152543, 1835, 5.131268000863329, 15.06219144471106, -0.001676369647276692, 0.2591759725354914, 0.2591813939211534, 1.577264311669934
 
 
-0.1164805056861501, 27.51870323524679, 27.52035164544659, 1857, 5.253441048502932, 15.13200461479084, 0.0004789658233166522, 0.2591809513576487, 0.2591813939211605, 1.568948331116315
 
 
-0.1147388266532405, 27.75431624700606, 27.75597109446583, 1874, 5.358160803622591, 15.20181778487061, 0.001741679032909565, 0.2356130117592715, 0.2356194490192358, 1.563404344080568
 
 
-0.1104717931715803, 28.08415587614009, 28.08583832309275, 1899, 5.497787143782138, 15.30653753999027, 0.004267033481660214, 0.3298396291340322, 0.3298672286269273, 1.557860357044821
 
 
-0.1061178037666313, 28.31973509324634, 28.32145777211199, 1917, 5.602506898901797, 15.37635071007005, 0.004353989404948976, 0.2355792171062455, 0.2356194490192394, 1.552316370009075
 
 
-0.1026346122426722, 28.50819846693133, 28.50995333132738, 1934, 5.672320068981571, 15.44616388014982, 0.003483191523959173, 0.1884633736849914, 0.1884955592153865, 1.552316370009074
 
 
-0.09712691674881171, 28.76732133401422, 28.76913472524853, 1952, 5.777039824101231, 15.53343034274953, 0.005507695493860449, 0.2591228670828936, 0.2591813939211534, 1.5495443764912
 
 
-0.09342596729823029, 29.00291171524676, 29.00475417426777, 1972, 5.846852994181003, 15.63815009786919, 0.003700949450581433, 0.2355903812325378, 0.2356194490192358, 1.555088363526948
 
 
-0.09068287434573442, 29.21495147683292, 29.21681167838507, 1990, 5.916666164260777, 15.72541656046891, 0.002743092952495863, 0.2120397615861608, 0.2120575041173076, 1.557860357044821
 
 
-0.08894119531282485, 29.45056448859219, 29.45243112740432, 2008, 5.986479334340551, 15.83013631558857, 0.001741679032909591, 0.235613011759275, 0.2356194490192394, 1.563404344080568
 
 
-0.08859285653223093, 29.6390597259432, 29.6409266866197, 2026, 6.03883921190038, 15.91740277818829, 0.0003483387805939169, 0.1884952373510107, 0.188495559215383, 1.568948331116315
 
 
-0.08946370199670673, 29.87467756564195, 29.87654613563894, 2044, 6.108652381980153, 16.02212253330794, -0.0008708454644758039, 0.2356178396987488, 0.2356194490192358, 1.574492318152061
 
 
-0.09053048268133747, 30.03960772998273, 30.0414797499524, 2060, 6.161012259539983, 16.09193570338772, -0.001066780684630746, 0.164930164340775, 0.164933614313469, 1.577264311669935
 
 
-0.09205445508795265, 30.27522225046954, 30.27709919897164, 2080, 6.2482787221397, 16.17920216598743, -0.001523972406615187, 0.2356145204868123, 0.2356194490192323, 1.577264311669934
 
 
-0.09327363301324493, 30.46371386685899, 30.46559475818702, 2098, 6.318091892219472, 16.24901533606721, -0.00121917792529228, 0.1884916163894505, 0.1884955592153865, 1.577264311669935
 
 
-0.09405739393127323, 30.67576992258786, 30.67765226230433, 2116, 6.40535835481919, 16.31882850614698, -0.0007837609180283138, 0.2120560557288728, 0.2120575041173112, 1.574492318152061
 
 
-0.09475407030285393, 30.86426419434686, 30.86614782151972, 2133, 6.475171524898963, 16.38864167622676, -0.0006966763715806772, 0.1884942717589968, 0.1884955592153865, 1.574492318152061
 
 
-0.09431864682711151, 31.09988324103563, 31.10176727053895, 2152, 6.579891280018622, 16.45845484630653, 0.0004354234757424092, 0.2356190466887705, 0.2356194490192358, 1.568948331116315
 
 
-0.09292530360078386, 31.28837365044305, 31.29026282975435, 2171, 6.667157742618339, 16.51081472386636, 0.001393343226327663, 0.1884904094074186, 0.1884955592153901, 1.563404344080568
 
 
-0.09124895112835191, 31.45329874547983, 31.45519644406781, 2188, 6.736970912698112, 16.56317460142619, 0.001676352472431958, 0.1649250950367771, 0.1649336143134619, 1.560632350562694
 
 
-0.08850585817585603, 31.66533850706599, 31.66725394818512, 2208, 6.824237375297828, 16.63298777150596, 0.002743092952495863, 0.2120397615861608, 0.2120575041173076, 1.557860357044821
 
 
-0.08606755332919297, 31.85381829514258, 31.85574950740051, 2224, 6.894050545377602, 16.70280094158574, 0.002438304846663065, 0.1884797880765964, 0.1884955592153936, 1.557860357044821
 
 
-0.08362924848253, 32.04229808321918, 32.0442450666159, 2242, 6.963863715457374, 16.77261411166551, 0.002438304846662973, 0.1884797880765893, 0.1884955592153865, 1.557860357044821
 
 
-0.08119094363586708, 32.23077787129576, 32.23274062583128, 2260, 7.033676885537147, 16.84242728174528, 0.002438304846662927, 0.1884797880765858, 0.188495559215383, 1.557860357044821
 
 
-0.07944926460295752, 32.46639088305503, 32.46836007485052, 2284, 7.103490055616922, 16.94714703686494, 0.00174167903290954, 0.235613011759275, 0.2356194490192394, 1.563404344080568
 
 
-0.07868727579739003, 32.63132273717534, 32.63329368916398, 2302, 7.155849933176751, 17.01696020694471, 0.0007619888055674869, 0.1649318541203062, 0.1649336143134619, 1.566176337598441
 
 
-0.07886144526203748, 32.81981821592462, 32.82178924837936, 2321, 7.208209810736581, 17.10422666954443, -0.0001741694646474425, 0.1884954787492727, 0.188495559215383, 1.571720324634188
 
 
-0.07903561472668498, 33.00831369467391, 33.01028480759476, 2340, 7.278022980816354, 17.1740398396242, -0.0001741694646474976, 0.188495478749287, 0.1884955592153972, 1.571720324634188
 
 
-0.07920978419133247, 33.19680917342318, 33.19878036681014, 2359, 7.347836150896127, 17.24385300970398, -0.0001741694646474844, 0.1884954787492727, 0.188495559215383, 1.571720324634188
 
 
-0.07938395365597993, 33.38530465217246, 33.38727592602553, 2377, 7.4176493209759, 17.31366617978375, -0.0001741694646474491, 0.1884954787492799, 0.1884955592153901, 1.571720324634188
 
 
-0.0795145807544655, 33.52667626123441, 33.52864759543707, 2394, 7.47000919853573, 17.36602605734358, -0.0001306270984855852, 0.1413716090619581, 0.1413716694115408, 1.571720324634188
 
 
-0.07968875021911295, 33.71517173998369, 33.71714315465246, 2412, 7.539822368615503, 17.43583922742335, -0.0001741694646474425, 0.1884954787492727, 0.188495559215383, 1.571720324634188
 
 
-0.07903561695719795, 33.85654190065824, 33.858514824064, 2431, 7.609635538695276, 17.47074581246324, 0.0006531332619149981, 0.1413701606745502, 0.1413716694115408, 1.566176337598441
 
 
-0.07816477260797789, 34.04503544822431, 34.04701038327939, 2450, 7.67944870877505, 17.54055898254301, 0.0008708443492200503, 0.1884935475660694, 0.1884955592153901, 1.566176337598441
 
 
-0.07672789906017899, 34.18639981539869, 34.18838205269093, 2468, 7.749261878854823, 17.5754655675829, 0.001436873547798904, 0.1413643671743824, 0.1413716694115408, 1.560632350562694
 
 
-0.07529102551238012, 34.32776418257307, 34.32975372210247, 2483, 7.801621756414653, 17.62782544514273, 0.001436873547798873, 0.1413643671743824, 0.1413716694115408, 1.560632350562694
 
 
-0.07337519411531497, 34.51625000547225, 34.51824928131786, 2503, 7.871434926494427, 17.6976386152225, 0.001915831397065146, 0.1884858228991789, 0.1884955592153901, 1.560632350562694
 
 
-0.07193832056751627, 34.65761437264663, 34.65962095072939, 2521, 7.923794804054255, 17.74999849278233, 0.001436873547798706, 0.1413643671743753, 0.1413716694115337, 1.560632350562695
 
 
-0.07071914524447954, 34.82254348087813, 34.82455456504286, 2538, 7.976154681614086, 17.81981166286211, 0.001219175323036725, 0.1649291082314939, 0.164933614313469, 1.563404344080568
 
 
-0.06967413782473385, 34.96391128793368, 34.9659262344544, 2558, 8.028514559173916, 17.87217154042193, 0.001045007419745702, 0.1413678070555622, 0.1413716694115408, 1.563404344080568
 
 
-0.06862913040498815, 35.10527909498924, 35.10729790386594, 2574, 8.080874436733746, 17.92453141798177, 0.001045007419745702, 0.1413678070555622, 0.1413716694115408, 1.563404344080568
 
 
-0.06836787631954271, 35.2466505230025, 35.24866957327748, 2592, 8.115781021773632, 17.99434458806154, 0.0002612540854454442, 0.1413714280132616, 0.1413716694115408, 1.568948331116315
 
 
-0.06801953753894879, 35.43514576035351, 35.43716513249286, 2612, 8.185594191853404, 18.06415775814131, 0.0003483387805939169, 0.1884952373510107, 0.188495559215383, 1.568948331116315
 
 
-0.06812839345435346, 35.55295543457182, 35.55497485700249, 2631, 8.220500776893292, 18.11651763570114, -0.0001088559154046565, 0.1178096742183008, 0.1178097245096197, 1.571720324634188
 
 
-0.06782359702133377, 35.71788876725396, 35.71990847131595, 2648, 8.290313946973065, 18.16887751326097, 0.0003047964330196806, 0.1649333326821362, 0.1649336143134619, 1.568948331116315
 
 
-0.06747525824073976, 35.90638400460497, 35.90840403053134, 2672, 8.360127117052839, 18.23869068334074, 0.0003483387805940138, 0.1884952373510179, 0.1884955592153901, 1.568948331116314
 
 
-0.06712691946014587, 36.094879241956, 36.09689958974673, 2697, 8.429940287132611, 18.30850385342052, 0.0003483387805938882, 0.1884952373510179, 0.1884955592153901, 1.568948331116315
 
 
-0.06608191204040017, 36.23624704901156, 36.23827125915827, 2716, 8.499753457212384, 18.3434104384604, 0.001045007419745702, 0.1413678070555622, 0.1413716694115408, 1.563404344080568
 
 
-0.06553763432213767, 36.35405551624034, 36.35608098366788, 2732, 8.534660042252272, 18.39577031602023, 0.0005442777182625028, 0.1178084672287871, 0.1178097245096126, 1.566176337598441
 
 
-0.06431845899910095, 36.51898462447184, 36.52101459798135, 2751, 8.604473212332046, 18.44813019358006, 0.001219175323036725, 0.1649291082314939, 0.164933614313469, 1.563404344080568
 
 
-0.06362178738593711, 36.61322982917555, 36.61526237758905, 2771, 8.639379797371932, 18.48303677861995, 0.0006966716131638368, 0.09424520470371284, 0.09424777960769859, 1.563404344080568
 
 
-0.06222844415960955, 36.80172023858296, 36.80375793680443, 2789, 8.709192967451704, 18.55284994869972, 0.001393343226327568, 0.1884904094074115, 0.188495559215383, 1.563404344080568
 
 
-0.06153177254644574, 36.89596544328666, 36.89800571641213, 2807, 8.744099552491591, 18.58775653373961, 0.0006966716131638051, 0.09424520470370574, 0.09424777960769148, 1.563404344080568
 
 
-0.06098749482818324, 37.01377391051545, 37.01581544092174, 2824, 8.779006137531477, 18.64011641129944, 0.0005442777182625028, 0.1178084672287871, 0.1178097245096126, 1.566176337598441
 
 
